userID,ISBN,bookRating,bookTitle,totalRatingCount,Location
224430,0060987529,7,Confessions of an Ugly Stepsister : A Novel,90,"louisville, kentucky, usa"
225763,0060987529,0,Confessions of an Ugly Stepsister : A Novel,90,"san francisco, california, usa"
235105,0060987529,0,Confessions of an Ugly Stepsister : A Novel,90,"st louis, missouri, usa"
245371,0060987529,0,Confessions of an Ugly Stepsister : A Novel,90,"halifax, nova scotia, canada"
251613,0060987529,0,Confessions of an Ugly Stepsister : A Novel,90,"sonoma, california, usa"
255489,0060987529,0,Confessions of an Ugly Stepsister : A Novel,90,"sherman oaks, california, usa"
264031,0060987529,0,Confessions of an Ugly Stepsister : A Novel,90,"traverse city, michigan, usa"
266865,0060987529,5,Confessions of an Ugly Stepsister : A Novel,90,"reston, virginia, usa"
271195,0060987529,5,Confessions of an Ugly Stepsister : A Novel,90,"elsmere, kentucky, usa"
3363,0064472272,0,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"knoxville, tennessee, usa"
7346,0064472272,6,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"sunnyvale, california, usa"
12538,0064472272,9,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"byron, minnesota, usa"
13082,0064472272,8,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"bellwood, pennsylvania, usa"
35859,0064472272,0,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"duluth, minnesota, usa"
36836,0064472272,0,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"raleigh, north carolina, usa"
38023,0064472272,0,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"hayward, california, usa"
40943,0064472272,0,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"oklahoma city, oklahoma, usa"
43246,0064472272,0,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"toronto, ontario, canada"
55892,0064472272,8,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"plantersville, texas, usa"
73394,0064472272,0,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"san diego, california, usa"
73651,0064472272,0,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"grapevine, texas, usa"
76818,0064472272,0,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"little rock, arkansas, usa"
78783,0064472272,0,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"chantilly, virginia, usa"
78834,0064472272,10,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"honolulu, hawaii, usa"
79186,0064472272,0,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"fairbanks, alaska, usa"
85426,0064472272,9,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"chisholm, minnesota, usa"
96448,0064472272,10,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"albuquerque, new mexico, usa"
112026,0064472272,0,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"lakewood, washington, usa"
124363,0064472272,9,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"tallahassee, florida, usa"
127359,0064472272,0,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"beaverton, oregon, usa"
127429,0064472272,0,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"kansas city, missouri, usa"
139742,0064472272,5,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"toronto, ontario, canada"
142524,0064472272,0,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"detroit, michigan, usa"
156150,0064472272,8,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"howell, new jersey, usa"
162738,0064472272,0,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"waterford, michigan, usa"
165308,0064472272,8,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"new berlin, wisconsin, usa"
165319,0064472272,0,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"tucson, arizona, usa"
172030,0064472272,0,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"rainsville, alabama, usa"
190708,0064472272,0,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"ramona, california, usa"
194600,0064472272,6,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"toronto, ontario, canada"
196077,0064472272,8,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"disputanta, virginia, usa"
198699,0064472272,0,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"dow city, iowa, usa"
200226,0064472272,0,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"burlington, ontario, canada"
217375,0064472272,8,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"st. petersburg, florida, usa"
219546,0064472272,0,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"new albany, indiana, usa"
222296,0064472272,0,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"chapel hill, north carolina, usa"
224430,0064472272,6,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"louisville, kentucky, usa"
226545,0064472272,7,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"mesa, arizona, usa"
228764,0064472272,0,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"oakdale, california, usa"
228998,0064472272,0,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"lincoln, nebraska, usa"
230708,0064472272,0,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"modesto, california, usa"
235392,0064472272,0,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"st. louis, missouri, usa"
236757,0064472272,0,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"mars, pennsylvania, usa"
238120,0064472272,0,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"louisville, kentucky, usa"
247447,0064472272,0,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"long beach, california, usa"
251422,0064472272,0,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"cumberland, maryland, usa"
254465,0064472272,0,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"maryville, tennessee, usa"
258185,0064472272,0,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"livermore, maine, usa"
268622,0064472272,0,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"upper township, new jersey, usa"
271448,0064472272,8,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"ona, west virginia, usa"
3363,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"knoxville, tennessee, usa"
6575,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"seattle, washington, usa"
7915,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"st. paul, minnesota, usa"
8936,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"elizabeth city, north carolina, usa"
13552,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"cordova, tennessee, usa"
16795,0070212570,9,Fried Green Tomatoes at the Whistle Stop Cafe,131,"mechanicsville, maryland, usa"
19664,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"katonah, new york, usa"
21014,0070212570,8,Fried Green Tomatoes at the Whistle Stop Cafe,131,"fresno, california, usa"
28204,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"south ohio, nova scotia, canada"
30487,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"newbury park, california, usa"
30735,0070212570,9,Fried Green Tomatoes at the Whistle Stop Cafe,131,"corvallis, oregon, usa"
32773,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"olathe, kansas, usa"
35859,0070212570,10,Fried Green Tomatoes at the Whistle Stop Cafe,131,"duluth, minnesota, usa"
36836,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"raleigh, north carolina, usa"
37712,0070212570,10,Fried Green Tomatoes at the Whistle Stop Cafe,131,"cincinnati, ohio, usa"
38556,0070212570,6,Fried Green Tomatoes at the Whistle Stop Cafe,131,"edmonton, alberta, canada"
40943,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"oklahoma city, oklahoma, usa"
44728,0070212570,10,Fried Green Tomatoes at the Whistle Stop Cafe,131,"florence, alabama, usa"
46398,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"san antonio, texas, usa"
50547,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"toronto, ontario, canada"
51883,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"jasper, missouri, usa"
52199,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"houston, texas, usa"
52584,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"livermore, california, usa"
52917,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"bellevue, washington, usa"
55492,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"antioch, illinois, usa"
56856,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"escondido, california, usa"
56959,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"monroe twp., new jersey, usa"
60244,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"alvin, texas, usa"
68555,0070212570,8,Fried Green Tomatoes at the Whistle Stop Cafe,131,"bad axe, michigan, usa"
78783,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"chantilly, virginia, usa"
80683,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"new castle, delaware, usa"
81492,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"san antonio, texas, usa"
88733,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"houston, texas, usa"
89602,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"honolulu, hawaii, usa"
91832,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"miami, florida, usa"
91931,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"new westminster, british columbia, canada"
95359,0070212570,9,Fried Green Tomatoes at the Whistle Stop Cafe,131,"charleston, west virginia, usa"
95932,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"manchester, new hampshire, usa"
106225,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"chicago, illinois, usa"
110973,0070212570,10,Fried Green Tomatoes at the Whistle Stop Cafe,131,"wiley ford, west virginia, usa"
112881,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"kitchener, ontario, canada"
113270,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"evanston, illinois, usa"
113519,0070212570,8,Fried Green Tomatoes at the Whistle Stop Cafe,131,"pleasanton, california, usa"
114988,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"temple, texas, usa"
124363,0070212570,9,Fried Green Tomatoes at the Whistle Stop Cafe,131,"tallahassee, florida, usa"
127429,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"kansas city, missouri, usa"
128835,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"bellingham, washington, usa"
133747,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"gaithersburg, maryland, usa"
135045,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"spring, texas, usa"
135149,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"ft. pierce, florida, usa"
136205,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"crest hill, illinois, usa"
136382,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"edmonton, alberta, canada"
138844,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"winnipeg, manitoba, canada"
146113,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"cary, north carolina, usa"
148744,0070212570,8,Fried Green Tomatoes at the Whistle Stop Cafe,131,"campbellsport, wisconsin, usa"
150498,0070212570,10,Fried Green Tomatoes at the Whistle Stop Cafe,131,"cumberland, maryland, usa"
158295,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"cleveland, ohio, usa"
166596,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"greenwood, british columbia, canada"
177090,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"ashland, missouri, usa"
178667,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"freehold, new jersey, usa"
180586,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"creston, british columbia, canada"
184299,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"omaha, nebraska, usa"
187517,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"brooklyn, new york, usa"
192093,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"lake worth, florida, usa"
195694,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"tucson, arizona, usa"
200226,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"burlington, ontario, canada"
201783,0070212570,9,Fried Green Tomatoes at the Whistle Stop Cafe,131,"white haven, pennsylvania, usa"
203240,0070212570,9,Fried Green Tomatoes at the Whistle Stop Cafe,131,"st. louis, missouri, usa"
203799,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"menasha, wisconsin, usa"
204864,0070212570,9,Fried Green Tomatoes at the Whistle Stop Cafe,131,"simi valley, california, usa"
217375,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"st. petersburg, florida, usa"
221445,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"portland, oregon, usa"
224430,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"louisville, kentucky, usa"
230522,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"colorado springs, colorado, usa"
232131,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"oakland, california, usa"
235392,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"st. louis, missouri, usa"
238120,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"louisville, kentucky, usa"
238781,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"yucca valley, california, usa"
245963,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"saint louis, missouri, usa"
250184,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"renton, washington, usa"
251394,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"portland, maine, usa"
251422,0070212570,10,Fried Green Tomatoes at the Whistle Stop Cafe,131,"cumberland, maryland, usa"
266056,0070212570,8,Fried Green Tomatoes at the Whistle Stop Cafe,131,"hoover, alabama, usa"
269566,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"seattle, washington, usa"
269719,0070212570,8,Fried Green Tomatoes at the Whistle Stop Cafe,131,"jacksonville, north carolina, usa"
271195,0070212570,10,Fried Green Tomatoes at the Whistle Stop Cafe,131,"elsmere, kentucky, usa"
275970,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"pittsburgh, pennsylvania, usa"
3363,0140282033,0,Chocolat,104,"knoxville, tennessee, usa"
21014,0140282033,0,Chocolat,104,"fresno, california, usa"
55548,0140282033,0,Chocolat,104,"chamblee, georgia, usa"
62891,0140282033,5,Chocolat,104,"hi nella, new jersey, usa"
85526,0140282033,8,Chocolat,104,"victoria, british columbia, canada"
115490,0140282033,0,Chocolat,104,"dekalb, illinois, usa"
151589,0140282033,8,Chocolat,104,"portland, oregon, usa"
221445,0140282033,0,Chocolat,104,"portland, oregon, usa"
225763,0140282033,5,Chocolat,104,"san francisco, california, usa"
251394,0140282033,0,Chocolat,104,"portland, maine, usa"
274808,0140282033,0,Chocolat,104,"paynesville, , usa"
3363,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"knoxville, tennessee, usa"
6242,0140293248,5,The Girls' Guide to Hunting and Fishing,200,"calgary, alberta, canada"
6251,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"wahiawa, hawaii, usa"
6575,0140293248,8,The Girls' Guide to Hunting and Fishing,200,"seattle, washington, usa"
7346,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"sunnyvale, california, usa"
8067,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"owings mills, maryland, usa"
10819,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"richmond, kentucky, usa"
19664,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"katonah, new york, usa"
21014,0140293248,8,The Girls' Guide to Hunting and Fishing,200,"fresno, california, usa"
29259,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"mt. airy, , usa"
30276,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"wildwood, new jersey, usa"
31315,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"henryville, indiana, usa"
31556,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"chula vista, california, usa"
36836,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"raleigh, north carolina, usa"
37950,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"calgary, alberta, canada"
39281,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"morris plains, new jersey, usa"
41841,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"sherwood park, alberta, canada"
43246,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"toronto, ontario, canada"
44728,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"florence, alabama, usa"
46398,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"san antonio, texas, usa"
48494,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"lemon grove, california, usa"
51450,0140293248,6,The Girls' Guide to Hunting and Fishing,200,"lawrenceville, georgia, usa"
52584,0140293248,10,The Girls' Guide to Hunting and Fishing,200,"livermore, california, usa"
60244,0140293248,8,The Girls' Guide to Hunting and Fishing,200,"alvin, texas, usa"
63394,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"eufaula, alabama, usa"
69697,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"west sacramento, california, usa"
73394,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"san diego, california, usa"
78783,0140293248,7,The Girls' Guide to Hunting and Fishing,200,"chantilly, virginia, usa"
78834,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"honolulu, hawaii, usa"
85526,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"victoria, british columbia, canada"
87555,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"lexington, kentucky, usa"
88733,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"houston, texas, usa"
88937,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"cary, north carolina, usa"
89602,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"honolulu, hawaii, usa"
94347,0140293248,7,The Girls' Guide to Hunting and Fishing,200,"oakland, new jersey, usa"
95359,0140293248,8,The Girls' Guide to Hunting and Fishing,200,"charleston, west virginia, usa"
98741,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"fairbanks, alaska, usa"
101851,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"keizer, oregon, usa"
102967,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"olympia, washington, usa"
105979,0140293248,7,The Girls' Guide to Hunting and Fishing,200,"oakland, california, usa"
106225,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"chicago, illinois, usa"
112026,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"lakewood, washington, usa"
113270,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"evanston, illinois, usa"
114414,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"edinburg, texas, usa"
114988,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"temple, texas, usa"
115120,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"sherman oaks, california, usa"
115490,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"dekalb, illinois, usa"
122429,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"kamuela, hawaii, usa"
125203,0140293248,6,The Girls' Guide to Hunting and Fishing,200,"montreal, quebec, canada"
125692,0140293248,8,The Girls' Guide to Hunting and Fishing,200,"elmira, new york, usa"
127359,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"beaverton, oregon, usa"
129716,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"tallahassee, florida, usa"
133689,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"calgary, alberta, canada"
135149,0140293248,8,The Girls' Guide to Hunting and Fishing,200,"ft. pierce, florida, usa"
137688,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"medford, new york, usa"
138441,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"merrimack, new hampshire, usa"
138844,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"winnipeg, manitoba, canada"
141493,0140293248,6,The Girls' Guide to Hunting and Fishing,200,"dove canyon, california, usa"
141710,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"omaha, nebraska, usa"
144531,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"pleasanton, california, usa"
145619,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"middletown, connecticut, usa"
145641,0140293248,8,The Girls' Guide to Hunting and Fishing,200,"madison, new jersey, usa"
155219,0140293248,7,The Girls' Guide to Hunting and Fishing,200,"stamford, connecticut, usa"
155495,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"hood river, oregon, usa"
156150,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"howell, new jersey, usa"
162639,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"kelso, washington, usa"
162738,0140293248,6,The Girls' Guide to Hunting and Fishing,200,"waterford, michigan, usa"
164027,0140293248,6,The Girls' Guide to Hunting and Fishing,200,"burlington, ontario, canada"
168064,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"fredericton, new brunswick, canada"
185233,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"winnemucca, nevada, usa"
188010,0140293248,6,The Girls' Guide to Hunting and Fishing,200,"edmonton, alberta, canada"
191187,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"cedar rapids, iowa, usa"
193499,0140293248,8,The Girls' Guide to Hunting and Fishing,200,"deland, florida, usa"
194600,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"toronto, ontario, canada"
194669,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"savannah, georgia, usa"
196077,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"disputanta, virginia, usa"
197364,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"cumming, georgia, usa"
203240,0140293248,8,The Girls' Guide to Hunting and Fishing,200,"st. louis, missouri, usa"
205473,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"ottawa, ontario, canada"
206567,0140293248,2,The Girls' Guide to Hunting and Fishing,200,"new orleans, louisiana, usa"
209756,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"sacramento, california, usa"
210485,0140293248,6,The Girls' Guide to Hunting and Fishing,200,"carmichael, california, usa"
211919,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"jacksonville, florida, usa"
217375,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"st. petersburg, florida, usa"
222296,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"chapel hill, north carolina, usa"
223154,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"wilmington, north carolina, usa"
224349,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"columbia, maryland, usa"
224430,0140293248,7,The Girls' Guide to Hunting and Fishing,200,"louisville, kentucky, usa"
225763,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"san francisco, california, usa"
230522,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"colorado springs, colorado, usa"
232131,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"oakland, california, usa"
238526,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"charleston, south carolina, usa"
238781,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"yucca valley, california, usa"
239584,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"gilroy, california, usa"
242299,0140293248,8,The Girls' Guide to Hunting and Fishing,200,"orlando, florida, usa"
244688,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"st. petersburg, florida, usa"
247447,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"long beach, california, usa"
251422,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"cumberland, maryland, usa"
256167,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"temecula, california, usa"
258185,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"livermore, maine, usa"
262399,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"glen allen, virginia, usa"
263163,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"austin, texas, usa"
264031,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"traverse city, michigan, usa"
265115,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"vista, california, usa"
265889,0140293248,9,The Girls' Guide to Hunting and Fishing,200,"kitchener, ontario, canada"
266056,0140293248,6,The Girls' Guide to Hunting and Fishing,200,"hoover, alabama, usa"
266226,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"new york, new york, usa"
269719,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"jacksonville, north carolina, usa"
270713,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"toronto, ontario, canada"
271195,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"elsmere, kentucky, usa"
271448,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"ona, west virginia, usa"
271705,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"atlanta, georgia, usa"
273979,0140293248,7,The Girls' Guide to Hunting and Fishing,200,"bloomsburg, pennsylvania, usa"
3363,0312278586,0,The Nanny Diaries: A Novel,230,"knoxville, tennessee, usa"
6251,0312278586,0,The Nanny Diaries: A Novel,230,"wahiawa, hawaii, usa"
6543,0312278586,0,The Nanny Diaries: A Novel,230,"strafford, missouri, usa"
6563,0312278586,7,The Nanny Diaries: A Novel,230,"burien, washington, usa"
6575,0312278586,0,The Nanny Diaries: A Novel,230,"seattle, washington, usa"
11601,0312278586,0,The Nanny Diaries: A Novel,230,"brooklyn, new york, usa"
16106,0312278586,8,The Nanny Diaries: A Novel,230,"albany, california, usa"
21014,0312278586,7,The Nanny Diaries: A Novel,230,"fresno, california, usa"
23768,0312278586,0,The Nanny Diaries: A Novel,230,"st. louis, missouri, usa"
25981,0312278586,0,The Nanny Diaries: A Novel,230,"nj, new jersey, usa"
28523,0312278586,10,The Nanny Diaries: A Novel,230,"springfield, missouri, usa"
29259,0312278586,0,The Nanny Diaries: A Novel,230,"mt. airy, , usa"
30487,0312278586,0,The Nanny Diaries: A Novel,230,"newbury park, california, usa"
35857,0312278586,5,The Nanny Diaries: A Novel,230,"mentor, ohio, usa"
